,bill_id,member_id,vote_position
2535,hr2842-112,B001257,No
2536,hr2842-112,B001250,No
2537,hr2842-112,B000490,No
2538,hr2842-112,B000574,Yes
2539,hr2842-112,B001278,Yes
2540,hr2842-112,B000755,No
2541,hr2842-112,B001274,No
2542,hr2842-112,B001260,No
2543,hr2842-112,B001275,No
2544,hr2842-112,B001248,No
2545,hr2842-112,B001251,Yes
2546,hr2842-112,C000059,No
2547,hr2842-112,C001072,Yes
2548,hr2842-112,C001051,No
2549,hr2842-112,C001066,Yes
2550,hr2842-112,C000266,No
2551,hr2842-112,C001080,Yes
2552,hr2842-112,C001084,Yes
2553,hr2842-112,C001067,Yes
2554,hr2842-112,C001049,Yes
2555,hr2842-112,C001061,Yes
2556,hr2842-112,C000537,Yes
2557,hr2842-112,C001068,Yes
2558,hr2842-112,C001053,No
2559,hr2842-112,C001062,No
2560,hr2842-112,C001078,Yes
2561,hr2842-112,C000754,Yes
2562,hr2842-112,C001059,No
2563,hr2842-112,C001069,Yes
2564,hr2842-112,C001087,No
2565,hr2842-112,C001063,Yes
2566,hr2842-112,C000984,Yes
2567,hr2842-112,D000096,Yes
2568,hr2842-112,D000598,Yes
2569,hr2842-112,D000191,Yes
2570,hr2842-112,D000197,Yes
2571,hr2842-112,D000216,Yes
2572,hr2842-112,D000616,No
2573,hr2842-112,D000610,Yes
2574,hr2842-112,D000600,No
2575,hr2842-112,D000399,Yes
2576,hr2842-112,D000482,Yes
2577,hr2842-112,D000614,No
2578,hr2842-112,D000615,No
2579,hr2842-112,E000179,Yes
2580,hr2842-112,E000215,Yes
2581,hr2842-112,F000459,No
2582,hr2842-112,F000461,No
2583,hr2842-112,F000449,No
2584,hr2842-112,F000450,No
2585,hr2842-112,F000455,Yes
2586,hr2842-112,G000559,Yes
2587,hr2842-112,G000563,No
2588,hr2842-112,G000552,No
2589,hr2842-112,G000565,No
2590,hr2842-112,G000377,No
2591,hr2842-112,G000560,No
2592,hr2842-112,G000546,No
2593,hr2842-112,G000553,Yes
2594,hr2842-112,G000568,No
2595,hr2842-112,G000551,Yes
2596,hr2842-112,G000558,No
2597,hr2842-112,H001052,No
2598,hr2842-112,H001053,No
2599,hr2842-112,H000324,No
2600,hr2842-112,H001056,No
2601,hr2842-112,H001038,Yes
2602,hr2842-112,H001047,Yes
2603,hr2842-112,H000874,Yes
2604,hr2842-112,H001058,No
2605,hr2842-112,H001048,No
2606,hr2842-112,J000032,Yes
2607,hr2842-112,J000292,No
2608,hr2842-112,J000126,Yes
2609,hr2842-112,J000288,Yes
2610,hr2842-112,J000255,No
2611,hr2842-112,J000289,No
2612,hr2842-112,K000009,Yes
2613,hr2842-112,K000375,Yes
2614,hr2842-112,K000376,No
2615,hr2842-112,K000188,Yes
2616,hr2842-112,K000210,No
2617,hr2842-112,K000362,No
2618,hr2842-112,K000378,No
2619,hr2842-112,L000564,No
2620,hr2842-112,L000559,Yes
2621,hr2842-112,L000560,Yes
2622,hr2842-112,L000557,Yes
2623,hr2842-112,L000566,No
2624,hr2842-112,L000551,Yes
2625,hr2842-112,L000287,Yes
2626,hr2842-112,L000563,Yes
2627,hr2842-112,L000565,No
2628,hr2842-112,L000397,Yes
2629,hr2842-112,L000576,No
2630,hr2842-112,L000480,Yes
2631,hr2842-112,L000491,No
2632,hr2842-112,L000569,No
2633,hr2842-112,L000570,Yes
2634,hr2842-112,L000562,Yes
2635,hr2842-112,M000087,Yes
2636,hr2842-112,M001158,No
2637,hr2842-112,M001179,No
2638,hr2842-112,M001163,Yes
2639,hr2842-112,M001165,No
2640,hr2842-112,M001157,No
2641,hr2842-112,M001177,No
2642,hr2842-112,M001143,Yes
2643,hr2842-112,M000312,Yes
2644,hr2842-112,M001156,No
2645,hr2842-112,M001180,No
2646,hr2842-112,M001159,No
2647,hr2842-112,M001166,Yes
2648,hr2842-112,M001137,Yes
2649,hr2842-112,M001160,Not Voting
2650,hr2842-112,N000002,Yes
2651,hr2842-112,N000179,Yes
2652,hr2842-112,N000015,Yes
2653,hr2842-112,N000181,No
2654,hr2842-112,O000168,No
2655,hr2842-112,P000601,No
2656,hr2842-112,P000034,Yes
2657,hr2842-112,P000096,Yes
2658,hr2842-112,P000197,Not Voting
2659,hr2842-112,P000593,Yes
2660,hr2842-112,P000258,No
2661,hr2842-112,P000597,Yes
2662,hr2842-112,P000599,No
2663,hr2842-112,P000523,Yes
2664,hr2842-112,Q000023,Yes
2665,hr2842-112,R000585,No
2666,hr2842-112,R000588,Yes
2667,hr2842-112,R000591,No
2668,hr2842-112,R000582,No
2669,hr2842-112,R000395,No
2670,hr2842-112,R000575,No
2671,hr2842-112,R000486,Yes
2672,hr2842-112,R000576,Yes
2673,hr2842-112,R000515,Yes
2674,hr2842-112,R000577,Yes
2675,hr2842-112,S001156,Yes
2676,hr2842-112,S001168,Yes
2677,hr2842-112,S001176,No
2678,hr2842-112,S001145,Yes
2679,hr2842-112,S001150,Yes
2680,hr2842-112,S001180,Yes
2681,hr2842-112,S001183,No
2682,hr2842-112,S001157,Yes
2683,hr2842-112,S001189,No
2684,hr2842-112,S000185,Yes
2685,hr2842-112,S000244,No
2686,hr2842-112,S000248,Yes
2687,hr2842-112,S001185,Yes
2688,hr2842-112,S000344,Yes
2689,hr2842-112,S000364,No
2690,hr2842-112,S001148,No
2691,hr2842-112,S001165,Yes
2692,hr2842-112,S001172,No
2693,hr2842-112,S000510,Yes
2694,hr2842-112,S000522,No
2695,hr2842-112,S001175,Yes
2696,hr2842-112,S001187,No
2697,hr2842-112,T000467,No
2698,hr2842-112,T000193,No
2699,hr2842-112,T000460,Yes
2700,hr2842-112,T000238,No
2701,hr2842-112,T000470,No
2702,hr2842-112,T000469,Yes
2703,hr2842-112,T000463,No
2704,hr2842-112,U000031,No
2705,hr2842-112,V000081,Yes
2706,hr2842-112,V000108,Not Voting
2707,hr2842-112,W000798,No
2708,hr2842-112,W000791,No
2709,hr2842-112,W000797,Yes
2710,hr2842-112,W000187,Yes
2711,hr2842-112,W000806,No
2712,hr2842-112,W000800,Yes
2713,hr2842-112,W000795,No
2714,hr2842-112,W000808,Yes
2715,hr2842-112,W000804,No
2716,hr2842-112,W000809,No
2717,hr2842-112,W000810,No
2718,hr2842-112,Y000062,Yes
2719,hr3-113,B001271,Yes
2720,hr3-113,B001255,Yes
2721,hr3-113,B000911,No
2722,hr3-113,C001036,No
2723,hr3-113,C001083,No
2724,hr3-113,C001045,Yes
2725,hr3-113,E000290,No
2726,hr3-113,E000291,Yes
2727,hr3-113,F000030,No
2728,hr3-113,F000458,Yes
2729,hr3-113,F000451,Yes
2730,hr3-113,F000456,Yes
2731,hr3-113,F000445,Yes
2732,hr3-113,G000548,Yes
2733,hr3-113,G000564,Yes
2734,hr3-113,G000556,No
2735,hr3-113,H001063,No
2736,hr3-113,H001051,Yes
2737,hr3-113,H001055,Yes
2738,hr3-113,H000636,Yes
2739,hr3-113,H001034,No
2740,hr3-113,H001057,Yes
2741,hr3-113,H001060,Yes
2742,hr3-113,I000057,No
2743,hr3-113,K000363,Yes
2744,hr3-113,L000571,Yes
2745,hr3-113,M000404,No
2746,hr3-113,M000689,Yes
2747,hr3-113,M001144,Yes
2748,hr3-113,M001150,Yes
2749,hr3-113,M001191,Yes
2750,hr3-113,N000182,Yes
2751,hr3-113,N000185,Yes
2752,hr3-113,P000373,Yes
2753,hr3-113,R000053,No
2754,hr3-113,R000587,Yes
2755,hr3-113,R000589,Yes
2756,hr3-113,S000018,Yes
2757,hr3-113,S000030,No
2758,hr3-113,S001188,Yes
2759,hr3-113,W000796,Not Voting
2760,hr3-113,W000413,Yes
2761,hr3-113,B001269,Yes
2762,hr3-113,B000213,Yes
2763,hr3-113,B000287,No
2764,hr3-113,B001273,Yes
2765,hr3-113,B001227,No
2766,hr3-113,B001283,Yes
2767,hr3-113,C001037,No
2768,hr3-113,C001076,Yes
2769,hr3-113,C001077,Yes
2770,hr3-113,C000714,No
2771,hr3-113,C001038,No
2772,hr3-113,C001048,Yes
2773,hr3-113,D000620,No
2774,hr3-113,D000612,Yes
2775,hr3-113,D000604,Yes
2776,hr3-113,D000621,Yes
2777,hr3-113,D000533,Yes
2778,hr3-113,E000288,No
2779,hr3-113,E000293,No
2780,hr3-113,F000460,Yes
2781,hr3-113,F000448,Yes
2782,hr3-113,F000372,Yes
2783,hr3-113,G000289,Yes
2784,hr3-113,G000566,Yes
2785,hr3-113,G000410,Yes
2786,hr3-113,H001059,Yes
2787,hr3-113,I000056,Yes
2788,hr3-113,J000290,Yes
2789,hr3-113,J000174,Yes
2790,hr3-113,L000573,Yes
2791,hr3-113,L000567,Yes
2792,hr3-113,L000263,No
2793,hr3-113,L000554,Yes
2794,hr3-113,L000580,No
2795,hr3-113,M001181,Yes
2796,hr3-113,M001189,Yes
2797,hr3-113,M001182,Yes
2798,hr3-113,M001151,Yes
2799,hr3-113,N000184,Yes
2800,hr3-113,N000127,Yes
2801,hr3-113,O000170,No
2802,hr3-113,P000594,Yes
2803,hr3-113,P000588,Yes
2804,hr3-113,P000606,Yes
2805,hr3-113,P000592,Yes
2806,hr3-113,P000598,No
2807,hr3-113,P000602,Yes
2808,hr3-113,P000591,Yes
2809,hr3-113,R000578,Yes
2810,hr3-113,R000586,Yes
2811,hr3-113,R000409,Yes
2812,hr3-113,R000592,Yes
2813,hr3-113,R000583,Yes
2814,hr3-113,R000435,Not Voting
2815,hr3-113,R000580,Not Voting
2816,hr3-113,R000593,Yes
2817,hr3-113,R000598,Yes
2818,hr3-113,R000487,Yes
2819,hr3-113,R000570,Yes
2820,hr3-113,S000051,Yes
2821,hr3-113,S000250,Yes
2822,hr3-113,S001170,No
2823,hr3-113,S001154,Yes
2824,hr3-113,S000480,No
2825,hr3-113,S000583,Yes
2826,hr3-113,T000462,Yes
2827,hr3-113,T000465,No
2828,hr3-113,V000129,Yes
2829,hr3-113,W000799,Yes
2830,hr3-113,Y000063,Yes
2831,hr3-113,A000055,Yes
2832,hr3-113,A000367,Yes
2833,hr3-113,A000369,Yes
2834,hr3-113,B001282,Yes
2835,hr3-113,B001270,No
2836,hr3-113,B001281,No
2837,hr3-113,B001287,No
2838,hr3-113,B001257,Yes
2839,hr3-113,B001250,Yes
2840,hr3-113,B000490,Yes
2841,hr3-113,B000574,No
2842,hr3-113,B001278,No
2843,hr3-113,B000755,Yes
2844,hr3-113,B001274,Yes
2845,hr3-113,B001284,Yes
2846,hr3-113,B001285,No
2847,hr3-113,B001260,Yes
2848,hr3-113,B001275,Yes
2849,hr3-113,B001248,Yes
2850,hr3-113,B001286,Yes
2851,hr3-113,B001251,No
2852,hr3-113,C000059,Yes
2853,hr3-113,C001097,No
2854,hr3-113,C001072,No
2855,hr3-113,C001051,Yes
2856,hr3-113,C001090,No
2857,hr3-113,C001066,No
2858,hr3-113,C001091,No
2859,hr3-113,C000266,Yes
2860,hr3-113,C001080,No
2861,hr3-113,C001084,No
2862,hr3-113,C001067,No
2863,hr3-113,C001049,No
2864,hr3-113,C001061,No
2865,hr3-113,C000537,Not Voting
2866,hr3-113,C001068,No
2867,hr3-113,C001053,Not Voting
2868,hr3-113,C001093,Yes
2869,hr3-113,C001092,Yes
2870,hr3-113,C001062,Yes
2871,hr3-113,C001078,No
2872,hr3-113,C001094,Yes
2873,hr3-113,C000754,Yes
2874,hr3-113,C001059,Yes
2875,hr3-113,C001069,No
2876,hr3-113,C001087,Yes
2877,hr3-113,C001063,Yes
2878,hr3-113,C000984,No
2879,hr3-113,D000096,No
2880,hr3-113,D000619,Yes
2881,hr3-113,D000598,No
2882,hr3-113,D000191,No
2883,hr3-113,D000197,Not Voting
2884,hr3-113,D000216,No
2885,hr3-113,D000617,No
2886,hr3-113,D000616,Yes
2887,hr3-113,D000610,No
2888,hr3-113,D000600,Not Voting
2889,hr3-113,D000399,No
2890,hr3-113,D000482,No
2891,hr3-113,D000614,Yes
2892,hr3-113,D000615,Yes
2893,hr3-113,E000179,No
2894,hr3-113,E000215,No
2895,hr3-113,F000459,Yes
2896,hr3-113,F000461,Not Voting
2897,hr3-113,F000449,Yes
2898,hr3-113,F000454,No
2899,hr3-113,F000450,Yes
2900,hr3-113,F000462,No
2901,hr3-113,F000455,No
2902,hr3-113,G000571,No
2903,hr3-113,G000559,No
2904,hr3-113,G000563,Yes
2905,hr3-113,G000552,Yes
2906,hr3-113,G000565,Yes
2907,hr3-113,G000377,Yes
2908,hr3-113,G000560,Yes
2909,hr3-113,G000546,Yes
2910,hr3-113,G000553,Yes
2911,hr3-113,G000568,Yes
2912,hr3-113,G000551,No
2913,hr3-113,G000558,Yes
2914,hr3-113,H001052,Yes
2915,hr3-113,H001053,Yes
2916,hr3-113,H000324,No
2917,hr3-113,H001064,No
2918,hr3-113,H001056,Not Voting
2919,hr3-113,H001038,No
2920,hr3-113,H001047,No
2921,hr3-113,H001065,Yes
2922,hr3-113,H001066,Yes
2923,hr3-113,H000874,No
2924,hr3-113,H001067,Yes
2925,hr3-113,H001068,No
2926,hr3-113,H001058,Yes
2927,hr3-113,H001048,Yes
2928,hr3-113,J000032,No
2929,hr3-113,J000294,No
2930,hr3-113,J000292,Yes
2931,hr3-113,J000126,No
2932,hr3-113,J000288,No
2933,hr3-113,J000255,Yes
2934,hr3-113,J000289,Yes
2935,hr3-113,J000295,Yes
2936,hr3-113,K000009,No
2937,hr3-113,K000375,No
2938,hr3-113,K000385,No
2939,hr3-113,K000376,Yes
2940,hr3-113,K000379,No
2941,hr3-113,K000380,No
2942,hr3-113,K000381,No
2943,hr3-113,K000188,No
2944,hr3-113,K000210,Yes
2945,hr3-113,K000362,Yes
2946,hr3-113,K000378,Yes
2947,hr3-113,K000368,No
2948,hr3-113,K000382,No
2949,hr3-113,L000578,Yes
2950,hr3-113,L000564,Yes
2951,hr3-113,L000559,No
2952,hr3-113,L000560,No
2953,hr3-113,L000557,No
2954,hr3-113,L000566,Yes
2955,hr3-113,L000551,No
2956,hr3-113,L000287,No
2957,hr3-113,L000563,Yes
2958,hr3-113,L000565,No
2959,hr3-113,L000397,No
2960,hr3-113,L000576,Yes
2961,hr3-113,L000579,No
2962,hr3-113,L000480,No
2963,hr3-113,L000491,Yes
2964,hr3-113,L000569,Yes
2965,hr3-113,L000570,No
2966,hr3-113,L000562,No
2967,hr3-113,M001185,Yes
2968,hr3-113,M000087,No
2969,hr3-113,M001158,Yes
2970,hr3-113,M001179,Yes
2971,hr3-113,M001184,Yes
2972,hr3-113,M001163,No
2973,hr3-113,M001165,Yes
2974,hr3-113,M001157,Yes
2975,hr3-113,M001177,Yes
2976,hr3-113,M001143,No
2977,hr3-113,M000312,No
2978,hr3-113,M001156,Yes
2979,hr3-113,M001180,Yes
2980,hr3-113,M001159,Yes
2981,hr3-113,M001166,No
2982,hr3-113,M001187,Yes
2983,hr3-113,M001137,No
2984,hr3-113,M001188,No
2985,hr3-113,M001160,Not Voting
2986,hr3-113,M001190,Yes
2987,hr3-113,N000002,No
2988,hr3-113,N000179,No
2989,hr3-113,N000015,No
2990,hr3-113,N000181,Yes
2991,hr3-113,O000168,Yes
2992,hr3-113,P000601,Yes
2993,hr3-113,P000034,No
2994,hr3-113,P000096,No
2995,hr3-113,P000604,Not Voting
2996,hr3-113,P000197,No
2997,hr3-113,P000593,No
2998,hr3-113,P000605,Yes
2999,hr3-113,P000608,No
3000,hr3-113,P000258,Yes
3001,hr3-113,P000597,No
3002,hr3-113,P000607,No
3003,hr3-113,P000599,Yes
3004,hr3-113,P000523,No
3005,hr3-113,Q000023,No
3006,hr3-113,R000585,Yes
3007,hr3-113,R000597,Yes
3008,hr3-113,R000588,No
3009,hr3-113,R000591,Yes
3010,hr3-113,R000582,Yes
3011,hr3-113,R000395,Yes
3012,hr3-113,R000575,Yes
3013,hr3-113,R000486,No
3014,hr3-113,R000599,No
3015,hr3-113,R000576,No
3016,hr3-113,R000515,No
3017,hr3-113,R000577,No
3018,hr3-113,S001156,No
3019,hr3-113,S001168,Not Voting
3020,hr3-113,S001176,Yes
3021,hr3-113,S001145,No
3022,hr3-113,S001150,No
3023,hr3-113,S001190,No
3024,hr3-113,S001180,No
3025,hr3-113,S001183,Yes
3026,hr3-113,S001157,Yes
3027,hr3-113,S001189,Yes
3028,hr3-113,S000185,No
3029,hr3-113,S000244,Yes
3030,hr3-113,S000248,No
3031,hr3-113,S001185,No
3032,hr3-113,S000344,No
3033,hr3-113,S000364,Yes
3034,hr3-113,S001148,Yes
3035,hr3-113,S001165,Not Voting
3036,hr3-113,S001172,Yes
3037,hr3-113,S000510,No
3038,hr3-113,S000522,Yes
3039,hr3-113,S001175,Not Voting
3040,hr3-113,S001192,Yes
3041,hr3-113,S001187,Yes
3042,hr3-113,S001193,No
3043,hr3-113,T000472,No
3044,hr3-113,T000467,Yes
3045,hr3-113,T000193,No
3046,hr3-113,T000460,No
3047,hr3-113,T000238,Yes
3048,hr3-113,T000470,Yes
3049,hr3-113,T000468,No
3050,hr3-113,T000469,No
3051,hr3-113,T000463,Yes
3052,hr3-113,U000031,Yes
3053,hr3-113,V000130,No
3054,hr3-113,V000131,Yes
3055,hr3-113,V000132,Yes
3056,hr3-113,V000081,No
3057,hr3-113,V000108,No
3058,hr3-113,W000812,Yes
3059,hr3-113,W000798,Yes
3060,hr3-113,W000791,Yes
3061,hr3-113,W000813,Yes
3062,hr3-113,W000797,No
3063,hr3-113,W000187,No
3064,hr3-113,W000814,Yes
3065,hr3-113,W000806,Yes
3066,hr3-113,W000800,No
3067,hr3-113,W000815,Yes
3068,hr3-113,W000816,Yes
3069,hr3-113,W000795,Yes
3070,hr3-113,W000808,No
3071,hr3-113,W000804,Yes
3072,hr3-113,W000809,Yes
3073,hr3-113,W000810,Yes
3074,hr3-113,Y000062,No
3075,hr3-113,Y000065,Yes
3076,hr3301-113,B001271,No
3077,hr3301-113,B001255,No
3078,hr3301-113,B000911,Yes
3079,hr3301-113,C001036,Yes
3080,hr3301-113,C001083,Yes
3081,hr3301-113,C001045,No
3082,hr3301-113,E000290,Not Voting
3083,hr3301-113,E000291,No
3084,hr3301-113,F000030,Yes
3085,hr3301-113,F000458,No
3086,hr3301-113,F000451,Not Voting
3087,hr3301-113,F000456,No
3088,hr3301-113,F000445,No
3089,hr3301-113,G000548,No
3090,hr3301-113,G000564,No
3091,hr3301-113,G000556,Yes
3092,hr3301-113,H001063,Yes
3093,hr3301-113,H001051,Not Voting
3094,hr3301-113,H001055,No
3095,hr3301-113,H000636,No
3096,hr3301-113,H001034,Yes
3097,hr3301-113,H001057,No
3098,hr3301-113,H001060,No
3099,hr3301-113,I000057,Yes
3100,hr3301-113,J000296,No
3101,hr3301-113,K000363,No
3102,hr3301-113,L000571,No
3103,hr3301-113,M000404,Yes
3104,hr3301-113,M000689,No
3105,hr3301-113,M001144,No
3106,hr3301-113,M001150,No
3107,hr3301-113,M001191,Yes
3108,hr3301-113,N000182,No
3109,hr3301-113,N000185,No
3110,hr3301-113,P000373,No
3111,hr3301-113,R000053,Not Voting
3112,hr3301-113,R000587,No
3113,hr3301-113,R000589,No
3114,hr3301-113,S000018,No
3115,hr3301-113,S000030,Yes
3116,hr3301-113,S001188,No
3117,hr3301-113,W000796,No
3118,hr3301-113,W000413,No
3119,hr3301-113,B001269,No
3120,hr3301-113,B000213,No
3121,hr3301-113,B000287,Yes
3122,hr3301-113,B001273,No
3123,hr3301-113,B001227,Yes
3124,hr3301-113,B001283,No
3125,hr3301-113,C001037,Yes
3126,hr3301-113,C001076,No
3127,hr3301-113,C001077,No
3128,hr3301-113,C000714,Yes
3129,hr3301-113,C001038,Not Voting
3130,hr3301-113,C001048,No
3131,hr3301-113,D000620,Yes
3132,hr3301-113,D000612,No
3133,hr3301-113,D000604,No
3134,hr3301-113,D000621,No
3135,hr3301-113,D000533,No
3136,hr3301-113,E000288,Yes
3137,hr3301-113,E000293,Yes
3138,hr3301-113,F000460,No
3139,hr3301-113,F000448,No
3140,hr3301-113,F000372,No
3141,hr3301-113,G000289,No
3142,hr3301-113,G000566,No
3143,hr3301-113,G000410,No
3144,hr3301-113,H001059,No
3145,hr3301-113,I000056,No
3146,hr3301-113,J000290,No
3147,hr3301-113,J000174,No
3148,hr3301-113,L000573,No
3149,hr3301-113,L000567,No
3150,hr3301-113,L000263,Yes
3151,hr3301-113,L000554,No
3152,hr3301-113,L000580,Yes
3153,hr3301-113,M001181,No
3154,hr3301-113,M001189,No
3155,hr3301-113,M001182,No
3156,hr3301-113,M001151,No
3157,hr3301-113,N000184,No
3158,hr3301-113,N000127,Yes
3159,hr3301-113,O000170,Yes
3160,hr3301-113,P000594,No
3161,hr3301-113,P000588,No
3162,hr3301-113,P000606,No
3163,hr3301-113,P000592,No
3164,hr3301-113,P000598,Not Voting
3165,hr3301-113,P000602,No
3166,hr3301-113,P000591,No
3167,hr3301-113,R000578,No
3168,hr3301-113,R000586,No
3169,hr3301-113,R000409,No
3170,hr3301-113,R000592,No
3171,hr3301-113,R000583,No
3172,hr3301-113,R000435,No
3173,hr3301-113,R000580,No
3174,hr3301-113,R000593,No
3175,hr3301-113,R000598,No
3176,hr3301-113,R000487,No
3177,hr3301-113,R000570,No
3178,hr3301-113,S000051,No
3179,hr3301-113,S000250,No
3180,hr3301-113,S001170,Yes
3181,hr3301-113,S001154,No
3182,hr3301-113,S000480,Yes
3183,hr3301-113,S000583,No
3184,hr3301-113,T000462,No
3185,hr3301-113,T000465,Yes
3186,hr3301-113,V000129,No
3187,hr3301-113,W000799,Yes
3188,hr3301-113,Y000063,No
3189,hr3301-113,A000055,No
3190,hr3301-113,A000367,No
3191,hr3301-113,A000369,No
3192,hr3301-113,B001282,No
3193,hr3301-113,B001270,Yes
3194,hr3301-113,B001281,Yes
3195,hr3301-113,B001287,Yes
3196,hr3301-113,B001257,No
3197,hr3301-113,B001250,No
3198,hr3301-113,B000490,No
3199,hr3301-113,B000574,Yes
3200,hr3301-113,B001278,Yes
3201,hr3301-113,B000755,No
3202,hr3301-113,B001274,No
3203,hr3301-113,B001284,No
3204,hr3301-113,B001285,Yes
3205,hr3301-113,B001260,No
3206,hr3301-113,B001275,No
3207,hr3301-113,B001248,No
3208,hr3301-113,B001286,Yes
3209,hr3301-113,B001251,Yes
3210,hr3301-113,B001289,No
3211,hr3301-113,C000059,No
3212,hr3301-113,C001097,Yes
3213,hr3301-113,C001072,Yes
3214,hr3301-113,C001051,No
3215,hr3301-113,C001090,Yes
3216,hr3301-113,C001066,Yes
3217,hr3301-113,C001091,Yes
3218,hr3301-113,C000266,No
3219,hr3301-113,C001080,Yes
3220,hr3301-113,C001084,Yes
3221,hr3301-113,C001101,Yes
3222,hr3301-113,C001067,Yes
3223,hr3301-113,C001049,Yes
3224,hr3301-113,C001061,Yes
3225,hr3301-113,C000537,Yes
3226,hr3301-113,C001068,Not Voting
3227,hr3301-113,C001053,No
3228,hr3301-113,C001093,No
3229,hr3301-113,C001092,No
3230,hr3301-113,C001062,No
3231,hr3301-113,C001078,Yes
3232,hr3301-113,C001094,No
3233,hr3301-113,C000754,Yes
3234,hr3301-113,C001059,Not Voting
3235,hr3301-113,C001069,Yes
3236,hr3301-113,C001087,No
3237,hr3301-113,C001063,No
3238,hr3301-113,C000984,Yes
3239,hr3301-113,D000096,Yes
3240,hr3301-113,D000619,No
3241,hr3301-113,D000598,Yes
3242,hr3301-113,D000191,Yes
3243,hr3301-113,D000197,Yes
3244,hr3301-113,D000216,Not Voting
3245,hr3301-113,D000617,Yes
3246,hr3301-113,D000616,No
3247,hr3301-113,D000610,Yes
3248,hr3301-113,D000600,No
3249,hr3301-113,D000399,Yes
3250,hr3301-113,D000482,Yes
3251,hr3301-113,D000614,No
3252,hr3301-113,D000615,No
3253,hr3301-113,E000179,Yes
3254,hr3301-113,E000215,Yes
3255,hr3301-113,F000459,No
3256,hr3301-113,F000461,No
3257,hr3301-113,F000449,No
3258,hr3301-113,F000454,Yes
3259,hr3301-113,F000450,No
3260,hr3301-113,F000462,Yes
3261,hr3301-113,F000455,Yes
3262,hr3301-113,G000571,Yes
3263,hr3301-113,G000559,Yes
3264,hr3301-113,G000563,No
3265,hr3301-113,G000552,No
3266,hr3301-113,G000565,No
3267,hr3301-113,G000377,No
3268,hr3301-113,G000560,No
3269,hr3301-113,G000546,No
3270,hr3301-113,G000553,Yes
3271,hr3301-113,G000568,No
3272,hr3301-113,G000551,Yes
3273,hr3301-113,G000558,No
3274,hr3301-113,H001052,No
3275,hr3301-113,H001053,No
3276,hr3301-113,H000324,Yes
3277,hr3301-113,H001064,Yes
3278,hr3301-113,H001056,No
3279,hr3301-113,H001038,Yes
3280,hr3301-113,H001047,Yes
3281,hr3301-113,H001065,No
3282,hr3301-113,H001066,Yes
3283,hr3301-113,H000874,Yes
3284,hr3301-113,H001067,No
3285,hr3301-113,H001068,Yes
3286,hr3301-113,H001058,No
3287,hr3301-113,H001048,No
3288,hr3301-113,J000032,Yes
3289,hr3301-113,J000294,Yes
3290,hr3301-113,J000292,No
3291,hr3301-113,J000126,Yes
3292,hr3301-113,J000288,Yes
3293,hr3301-113,J000255,Yes
3294,hr3301-113,J000289,No
3295,hr3301-113,J000295,No
3296,hr3301-113,K000009,Yes
3297,hr3301-113,K000375,Yes
3298,hr3301-113,K000385,Yes
3299,hr3301-113,K000376,No
3300,hr3301-113,K000379,Yes
3301,hr3301-113,K000380,Yes
3302,hr3301-113,K000381,Yes
3303,hr3301-113,K000188,Yes
3304,hr3301-113,K000210,No
3305,hr3301-113,K000362,No
3306,hr3301-113,K000378,No
3307,hr3301-113,K000368,Yes
3308,hr3301-113,K000382,Yes
3309,hr3301-113,L000578,No
3310,hr3301-113,L000564,No
3311,hr3301-113,L000559,Yes
3312,hr3301-113,L000560,Yes
3313,hr3301-113,L000557,Yes
3314,hr3301-113,L000566,No
3315,hr3301-113,L000551,Yes
3316,hr3301-113,L000287,Yes
3317,hr3301-113,L000563,Yes
3318,hr3301-113,L000565,Yes
3319,hr3301-113,L000397,Yes
3320,hr3301-113,L000576,No
3321,hr3301-113,L000579,Yes
3322,hr3301-113,L000480,Yes
3323,hr3301-113,L000491,No
3324,hr3301-113,L000569,No
3325,hr3301-113,L000570,Yes
3326,hr3301-113,L000562,Yes
3327,hr3301-113,M001185,Yes
3328,hr3301-113,M000087,Yes
3329,hr3301-113,M001158,No
3330,hr3301-113,M001179,No
3331,hr3301-113,M001184,No
3332,hr3301-113,M001163,Yes
3333,hr3301-113,M001165,No
3334,hr3301-113,M001157,No
3335,hr3301-113,M001177,No
3336,hr3301-113,M001143,Yes
3337,hr3301-113,M000312,Yes
3338,hr3301-113,M001156,No
3339,hr3301-113,M001180,No
3340,hr3301-113,M001159,No
3341,hr3301-113,M001166,Yes
3342,hr3301-113,M001187,No
3343,hr3301-113,M001137,Not Voting
3344,hr3301-113,M001188,Yes
3345,hr3301-113,M001160,Yes
3346,hr3301-113,M001190,Not Voting
3347,hr3301-113,N000002,Yes
3348,hr3301-113,N000179,Not Voting
3349,hr3301-113,N000015,Yes
3350,hr3301-113,N000181,No
3351,hr3301-113,O000168,No
3352,hr3301-113,P000601,No
3353,hr3301-113,P000034,Yes
3354,hr3301-113,P000096,Yes
3355,hr3301-113,P000604,Yes
3356,hr3301-113,P000197,Yes
3357,hr3301-113,P000593,Yes
3358,hr3301-113,P000605,No
3359,hr3301-113,P000608,Yes
3360,hr3301-113,P000258,No
3361,hr3301-113,P000597,Yes
3362,hr3301-113,P000607,Yes
3363,hr3301-113,P000599,No
3364,hr3301-113,P000523,Yes
3365,hr3301-113,Q000023,Yes
3366,hr3301-113,R000585,No
3367,hr3301-113,R000597,No
3368,hr3301-113,R000588,Yes
3369,hr3301-113,R000591,No
3370,hr3301-113,R000582,No
3371,hr3301-113,R000395,No
